CANONICAL_SMILES,MOLREGNO
CC1=Nc2cnc(Nc3ccccc3)nc2N(C4CC4)C1=O,861157
Cc1ccccc1NC(=O)N2C3CCC2CC(O)(C3)c4cccnc4,1089792
CN(C)C(=N)NC(=N)N,369464
Cc1cc(Cc2cc(C)c(N)cc2N)c(N)cc1N,876200
CN1C(=O)N(C)c2[nH]c(SCc3cccnc3)nc2C1=S,901390
Cc1ccccc1NS(=O)(=O)c2ccc3ncc(C(=O)NCCCN4CCOCC4)c(O)c3c2,833699
CC1=CC(C)(C)N(C(=O)c2ccccc2)c3ccc(C)cc13,752191
COc1ccc(OC)c2nc(O)c(CCNC(=O)c3ccc(cc3)S(=O)(=O)N4CCCC4)cc12,1035575
CC1(C)CC(=C(\C=N\CCN2CCN(CC2)C(=S)Nc3ccc(F)cc3)C(=O)C1)O,1686565
CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2,310130
CC(=O)Nc1ccc(cc1)c2nnc(SCC(=O)c3ccc4c(Cc5ccccc45)c3)n2C,996673
COc1ccc(cc1)c2csc3C([O-])C4=CCC=[N+]4c23,1799185
COc1ccc2[nH]cc(CCNc3nc(nc4ccccc34)c5ccc(cc5)C(=O)N(C)C)c2c1,943145
CC(Cc1ccccc1)N(C)CC#C,4652
Cc1cccc(CNc2nc(nc3ccccc23)c4cocc4)c1,857348
CCCCNC1=N\C(=C/c2occc2)\C(=O)N1c3ccccc3,948652
CCOC(=O)N1CCN(CC1)c2c(O)nc3ccc(Cl)cc3c2c4ccccc4,992866
COc1ccc(CCN(C)CCC[C@](C#N)(C(C)C)c2cc(OC)c(OC)c(OC)c2)cc1OC,825180
CS(=O)(=O)Nc1cccc(c1)c2ccc3ncnc(NCc4cccnc4)c3c2,1027736
OC(=O)[C@@H](S)[C@H](S)C(=O)O,868881
O=S(=O)(c1ccccc1)n2ccc3cccnc23,889666
CC(=O)NNC(=O)CCC(=O)Nc1ccccc1,880786
O=C(N1CCC2(CCCN(C2)c3cccc(c3)c4ccccc4)CC1)c5cnccn5,837224
CC1Cc2ccccc2N1C(=O)C3CCCN(C3)S(=O)(=O)c4cccc5nsnc45,887260
COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N(C)C)C,1037222
Fc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)N3CCCC3,877069
C1CN(CCN1\N=C/C=C/c2occc2)c3ccccc3,1684224
COc1cccc(c1)c2cc(NCc3cccnc3)ncn2,994517
CN(Cc1occc1)c2ccnc(n2)c3ccccc3C(F)(F)F,870658
O=C(N1CCC2(CC1)CCN(CC2)c3ccncc3)c4csnn4,909734
CO[C@@H]1COC(=O)[C@H](C)NC(=O)C\C=C/[C@@H](C)[C@@H](COC(=O)[C@H](C)NC(=O)C\C=C/[C@H]1C)OC,1035830
COc1ccc(COC(=O)N\N=C/2\C[C@@H](O)[C@@H](O)[C@H]3[C@H]2CC[C@H]4[C@H]3C(=O)N(C4=O)c5cccc(Oc6ccccc6)c5)cc1,998850
O=C(N1CCC[C@@]2(CCN(Cc3ccc(cc3)C#N)C2)C1)c4cnccn4,937994
COc1cccc(c1)c2cc(NCc3cnc(C)cn3)ncn2,938603
CN1C(=O)N(C)c2nc3c4ccccc4C(O)c3c(c5cccc(F)c5)c2C1=O,1092053
COCCNc1ncnc2ccc(cc12)c3cccc(OC)c3,820095
NCC(=O)N[C@H](CO)C(=O)O,837226
Cc1ccc(cc1)c2nc(oc2c3ccccc3)c4nccc5ccccc45,901267
Clc1ccccc1CN2C(=O)CCCc3ccccc23,806761
COc1c(N2CCN(C(C)C2)C(=Nc3ccccc3)S)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O,953715
CCOCC(=O)Nc1cc(ccc1C)c2cn3cccnc3n2,928875
CCOC(=O)c1c2CCCc2sc1NC(=O)Cn3cc(cn3)[N+](=O)[O-],876845
Fc1ccc(Nc2ncnc3ccc(cc23)c4cocc4)cc1,1027302
CN1CCN(CC1)c2ncc3N=C(C(=O)N(Cc4cccs4)c3n2)c5cccs5,1014770
COc1ccc(O[C@H]2C=C[C@H](O[C@H]2COC(=O)N3CCCCC3)c4ccccc4)cc1,978820
OC(=O)c1ccc(C(=O)c2ccccc2)c(c1)C(=O)O,1121202
COC(=O)[C@@H]1CC[C@H](C)[C@H](N1C(=O)c2ccc(\C=N/O[C@@H](C)c3cn(nn3)[C@H](CO)Cc4ccccc4)cc2)c5ccc(C)cc5,912757
CC1=CC=CN2C(=O)C(=C(N=C12)N3CCCC3)\C=N\O,1702758
CCOC(=O)C(C)CC(C)C(=O)N1CCOCCN(CCOCC1)C(=O)C(C)CC(C)C(=O)OCC,762314
Cn1cccc1C(=O)N2CCC3(CCCN(C3)c4ccccc4)CC2,898759
COc1ncc2N=C(C(=O)N(CCc3ccccc3)c2n1)c4ccc(F)cc4,820641
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7nc8ccccc8[nH]7,993856
CC(C)(C)n1nc2C[S+]([O-])Cc2c1NC(=O)c3ccc(cc3)S(=O)(=O)N4CCCCC4,757298
Clc1cccc(NC(=O)N2CCN3C(=O)c4ccccc4C23c5ccccc5)c1,862947
COc1ccc(cc1)c2nn(cc2\C=N\NC(=O)c3ccc4OCOc4c3)c5ccccc5,1697356
CS(=O)(=O)c1ccccc1COC(=O)Nc2ccc(Cl)cc2,967240
CC(C)n1nnnc1SCC(=O)c2ccc3OCCOc3c2,967373
CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/O[C@@H](C)CN4CCCCc5nc(C)c(C)cc45)[C@@H]2C1=O,822470
NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc3ccccc3)C(=O)O,258666
Clc1ccc(cn1)[C@@H]2C[C@H]3CC[C@@H]2N3,86489
C[N+](C)(C)[C@H](CC1=CNC(=S)N1)C(=O)O,1120239
CCOC(=O)c1cc(CC)sc1NC(=O)c2cc(OCC)c(OCC)c(OCC)c2,887875
OP(=O)(O)OP(=O)(O)O,642110
OC(CC(=O)O)C(=O)O,879381
Cc1ccc(cc1)S(=O)(=O)O\N=C/2\CCCc3occc23,1699126
C1CN=C(N1)c2ccc(cc2)c3oc(cc3)c4ccccc4,948009
O=C1N(CCCSc2ccccc2)C(=O)c3ccccc13,1017773
CC(CC[n+]1c(C)sc2ccccc12)S(=O)(=O)[O-],853788
CCc1c2CN3C(=O)C=CC=C3c2nc4cccc(C(C)C)c14,1029117
CCOc1ncccc1C(=O)OCC(=O)Nc2cc(C)ccc2C,805671
Oc1cc(C(=O)N2CCC3(CC2)OCCO3)c4cc(Br)ccc4n1,879803
O=C1CCC(=NN1)c2ccc(cc2)n3ccnc3,11220
NC[C@@H](O)CSCc1ccc(Cl)cc1,978496
COc1ccc(cc1)C2=Nc3cnc(Oc4ccccc4)nc3N(Cc5cccs5)C2=O,739266
,857383
COc1ccc(cc1)c2[nH]c(nc2c3ccccc3)c4ccc(cc4)C(=O)O,896456
NC(=O)CN1CCN(CC1)c2nc(cs2)c3ccc(F)cc3,848945
Clc1cc(NC(=S)NC(=O)\C=C\c2occc2)ccc1N3CCOCC3,726137
COc1cccc(CN2C(=O)C(=Nc3cnc(OC)nc23)c4cccs4)c1,832060
CCCn1c(\C=C\c2ccccc2)nc3ccccc13,800142
Clc1cccc(Cl)c1CN2C=C(NC(=O)OCC#C)C=CC2=O,789231
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCCNc7ncc(cc7Cl)C(F)(F)F,993369
OC(=O)CSc1nc2ccccc2[nH]1,411563
CNC[C@H](O)c1cccc(O)c1,219334
O=S(=O)(Cc1cc(Oc2ccccc2)nc(n1)c3ccccc3)c4ccccc4,834999
CCOC(=O)C1=C(COc2ccc(F)cc2Cl)NC(=O)NC1c3cc(C)ccc3C,1120382
OS(=O)(=O)c1ccc(cc1)N=Nc2ccccc2,750503
CN1CCN(CC1)c2ncc3N=C(C)C(=O)N(c4ccccc4)c3n2,980240
COC(=O)c1[nH]c(C)c(C(=O)C2=C(O)C(=O)N(CCN(C)C)C2c3cccs3)c1C,922137
OC(=O)C(Cl)(c1ccccc1)c2ccccc2,1120815
[Na+].NC(=S)c1ccc[n+](c1)[C@@H]2O[C@@H](COP(=O)([O-])OP(=O)(O)OC[C@@H]3O[C@H]([C@@H](OP(=O)(O)[O-])[C@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,830397
Cc1ccccc1C(=O)c2c[nH]c(c2)C(=O)NCc3cccs3,816948
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,241
O[C@@H]1C\C(=N\OCc2ccccc2)\[C@@H]3CC[C@H]4[C@H]([C@H]3[C@@H]1O)C(=O)N(Cc5ccc6OCOc6c5)C4=O,940352
N[C@H](Cc1ccc2OC3=CC(=O)c4ccccc4C3=Nc2c1)C(=O)O.O[N+](=O)[O-],834511
COC(=O)C1=C(C)NC(=C([C@@H]1C)C(=O)OCCSc2ccccc2)C,1013932
NNC(=O)c1ccc(O)cc1,204079
COC(=O)C1=C(C(c2cc(Cl)ccc2O)c3sc(O)nc3S1)C(=O)OC,895430
CN(C)c1nc(nc2ccccc12)c3ccccc3C,988078
COCC(=O)N1CCC2(CC1)CN(Cc3ccccc3OC)C2,801552
[O-][N+](=O)c1ccc(c2nonc12)S(=O)(=O)Cc3ccccc3,784826
CCCC1(NCC2=C(C(=O)C(C)C2=C1)c3ccccc3)C(=O)OC,912729
CCN=C(S)NNC(=O)c1cc(C)on1,783077
O=C(Oc1ccc2OCN(Cc3ccccc3)Cc2c1)c4ccccc4,832720
CCOC(=O)\C(=C/1\C=CN(C)C=N1)\C#N,887932
Nc1ccncc1,31289
COCCN1C(=O)C(=Nc2cnc(OC)nc12)c3ccc(OC)cc3,977688
COc1ccc(cc1)C2=Nc3cnc(Oc4cccc(Cl)c4)nc3N(CCC#N)C2=O,906897
COC(=O)CSc1nnc(C)n1c2cccc(OC)c2,960183
COc1ccc(NC(=O)N2CCCC3(CCN(CC3)C(=O)c4ccncc4)C2)cc1,1016431
CC1=CC(=O)C=CC1(C)C(Cl)(Cl)Cl,960657
CC(C)COc1ccc(cc1)C(=O)Nc2scc(c3ccc(Cl)cc3Cl)c2C(=O)N,987430
,1120913
,950403
COc1cc(OC)cc(c1)C(=O)NC(=S)Nc2ccc(Cl)c(c2)C(=O)O,895143
CN(Cc1occc1)c2cc(ncn2)c3cccc(NS(=O)(=O)C)c3,738558
Sc1nnc(CNC(=O)c2ccc(cc2)S(=O)(=O)N3CCCC3)n1c4cccc(Cl)c4,1007764
CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccc(Cl)cc2)n1,726326
COC(=O)[C@@]1(Cc2ccccc2)[C@H]3[C@H](CC(=O)C(=O)N(C)C)C(=O)C=C3CN1C(=O)c4ccccc4,797992
COc1ccc(Oc2ncc3N=C(C)C(=O)N(C4CC4)c3n2)cc1,796247
CC(C)CCc1c(C)c(C#N)c2nc3ccccc3n2c1n4ccnc4C,755666
Clc1ccccc1CSCC(=O)NNC(=O)c2ccccc2,945668
Cc1ccc(NC(=O)c2cc(Cl)nc3ccccc23)cc1,803980
Cc1ccc2OCC(=O)N(CCC(=O)NCC3CCCO3)c2c1,880101
CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)c3ccc(OCC(=O)NCCN)cc3,442361
CSc1nc(nc(n1)c2ccc(C)cc2)C(Cl)Cl,835094
Nc1ccc2C(=O)NC(=O)c3cccc1c23,205525
CC(C)Sc1cc(nc(n1)c2ccc(Cl)cc2)N3CCOCC3,1090823
Cc1ccc(OC(=O)c2ccc(N3CCOCC3)c(c2)[N+](=O)[O-])cc1,1018204
O=C1N(CCC#N)c2nc(ncc2N=C1c3cccs3)N4CCOCC4,940935
O[C@](CCN1CCCC1)(C2CCCCC2)c3ccccc3,421201
O[C@@H]1C\C(=N\OCCCC#C)\[C@H]2CC[C@H]3[C@H]([C@H]2[C@@H]1O)C(=O)N(C[C@@H]4CCCO4)C3=O,858618
Cc1ccc2[nH]c(SCc3nc(O)c4cnn(c5ccccc5)c4n3)nc2c1,768988
CN1C(=O)N(C)c2ccc(cc2C1=O)S(=O)(=O)NCCC(=O)NCc3ccccc3Cl,1081668
COc1ccc(cc1)C2=Nc3cnc(nc3N(C)C2=O)N(C)C,818828
CCOC(=O)C[C@H]([C@@H]1CCCCC1=O)C(=O)OCC,959091
CN1C=C(C=CC1=O)C(=O)N\N=C\C(=C/c2ccccc2)\Br,1287646
Cc1ccc(CS(=O)(=O)CCC(=O)NCCN2CCCC2)cc1,751794
CCCCNC(=O)C1CC(=O)N(C1c2ccc(OC)cc2)c3ccc(OC)cc3,759766
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,11002
CCOc1ccccc1NC(=O)C(=O)NCC2CCCN2CC,1004965
CC(SCc1cn2cc(Cl)ccc2n1)C(=O)O,968356
Oc1ccccc1C(=O)N\N=C\c2cccc(OC3CSC3)c2,1290755
COc1ccc(cc1)C(N(C(=O)CCCC(=O)Nc2ccccn2)c3ccc4OCCOc4c3)C(=O)NC5CCCCC5,774127
CC(=O)Nc1ccc(Nc2ncnc3c2cnn3c4ccccc4)cc1,725998
CCN(CCO)CCO.Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,788005
NC[C@@H]1O[C@@H](O[C@@H]2[C@H](N)C[C@H](N)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,738712
CC(C)C(NC(=O)C1CCC(C)CC1)C(=O)N2CCC(CC2)N3CCCCC3,1120427
COc1ccc2C(=O)C(=C(C)Oc2c1)c3ccccc3C,728401
Cc1ccc(cc1)S(=O)(=O)O.NCOC(=O)Cc2ccc(Br)cc2,752170
CCOc1ccc(CNC(=O)C2CCC(=O)N2C3CCCC3)cc1OC,1097627
COc1ccc(NC(=O)N2CCC3(CC2)CCN(CC3)C(=O)c4csnn4)cc1,1034284
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4cc(F)cc(F)c4,1025514
CC(C)[C@@H](OCc1ccccc1)[C@H](C)CO\N=C(/C)\CCN2CCc3nc(c4ccccc4)c(cc3C2)c5ccccc5,955907
[O-][N+](=O)c1cc(ccc1N2CCOCC2)C(=O)Nc3ccc(cc3)c4oc5ccccc5n4,979367
N[C@]1(CN[C@@H](C1)C(=O)O)C(=O)O,165944
CS(=O)(=O)Nc1cccc(c1)c2nc(Nc3ccccc3)c4ccccc4n2,1023002
CCOC(=O)c1c(C)c(C)sc1NC(=O)c2ccc(N3CCOCC3)c(c2)[N+](=O)[O-],1121155
COc1ccc(cc1)C(=O)N2CCC[C@@]3(CCN(C3)C(=O)Nc4cccc(c4)C#N)C2,982504
C\C(=N/NC(=O)Cc1cccs1)\CC(=O)NC2CCCC2,1685145
FC(F)(F)c1ccccc1NC(=O)NCCCN2CCN(CC2)C3CCCCC3,737063
COc1ccc(OC)c(c1)C2C3=C(O)OCC3=Nc4cc5OCOc5cc24,761944
COc1cccc(c1)c2cncnc2NCc3cccnc3,899835
COc1ccc(cc1OC)\C(=C(/C#N)\c2nc3ccccc3n2C)\O,1697475
O.COc1c(O)cc2C(=O)O[C@H]3[C@H](O)[C@H](O)[C@H](CO)O[C@H]3c2c1O,780765
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,139286
CCCSc1nc(C)cc(C)c1S(=O)(=O)c2ccccc2C,933361
CC1(C)C2(C)CCC1(C/C/2=N\O)C(=O)Nc3ccccc3Br,1702509
COc1ccc(cc1OC)S(=O)(=O)Nc2cccc(Cl)c2,759610
COC(=O)C(CCSC)NC(=O)CNS(=O)(=O)c1ccc(F)cc1,981536
C[C@@H](N1CCOCC1)[C@@](O)(c2ccccc2)c3ccccn3,1120890
[Cl-].CN(C)c1cc[n+](CC(=O)Nc2ccc(cc2Cl)[N+](=O)[O-])cc1,729757
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC3(CCCN(Cc4ccc(cc4)C#N)C3)CC2,1019175
FC(F)(F)c1ccc(N2CCCC2)c(NC(=O)COc3ccccc3)c1,950253
CN1N(C(=O)C(=C1C)C(C2=C(C)N(C)N(C2=O)c3ccccc3)c4cccc(c4O)[N+](=O)[O-])c5ccccc5,754904
O=C(N1CCC2(CC1)OCCO2)c3cc(nc4ccccc34)c5ccccc5,878927
COc1cccc(c1)c2ccc3ncnc(NCc4cccnc4)c3c2,577030
COc1ccc(NC(=O)N2CCC3(CC2)CCN(CC3)C(=O)c4occc4)cc1,860410
CN(C)c1ccc(cc1)c2cc(NCc3cccc(C)c3)ncn2,1014739
COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C3)C(=O)c4csnn4)C2)cc1,779316
CC(=O)NCCNc1cc(ncn1)c2ccccc2C(F)(F)F,976071
NNC(=O)C1=NN(C=CC1=O)c2ccc(Cl)cc2,875122
COc1ccc(O[C@H]2C=C[C@H](O[C@H]2COC(=O)CC\C(=N/OC[C@@H](O)[C@H]3O[C@H]4OC(C)(C)O[C@H]4[C@@H]3O)\C)c5ccccc5)cc1,753852
CC[N+](CC)(CC)CCOc1ccc(\C=C/c2ccccc2)cc1,1018101
Cc1ccc(\C=N\NC(=O)c2cccs2)cc1[N+](=O)[O-],1686631
CN(C)C(=O)c1ccc(cc1)c2cc(NCc3cccnc3)ncn2,857480
CN(CCN1CCCCCC1)CCc2ccc(Cl)c(Cl)c2,236775
COc1cnc(nc1Oc2ccc(Cl)c3ccccc23)c4ccccn4,829146
Cc1ccc(cc1)S(=O)(=O)N\N=C\c2ccc(OC3CSC3)cc2,1303685
COc1ccc2[nH]cc(CCNc3ccnc(n3)c4cccc(NS(=O)(=O)C)c4)c2c1,978772
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc3ccccc3)NS2(=O)=O,674990
CN1CCN(CC1)c2ncc3N=C(C(=O)N(Cc4cccs4)c3n2)c5cc(F)cc(F)c5,899473
,869644
C[C@@]12C[C@H](O)[C@@H]3[C@H](CCC4=CC(=O)CC[C@@]34C)[C@H]1CC[C@@H]2c5csc(N)n5.OS(=O)(=O)c6ccc(Br)cc6,738819
Fc1ccc(cc1)S(=O)(=O)N2CC3CCCN3c4ccc(cc24)C(F)(F)F,1035307
[Br-].Cc1cc(C)c[n+](CC(=O)C2=Cc3ccccc3OC2=O)c1,981835
NCC[Se][Se]CCN,821102
COc1cccc(c1)C(=O)n2c(SC)nc3cc4OCCOc4cc23,1027972
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)C,336913
CCOC(=O)C1=NOC(CNC(=O)C2=NOC(CNC(=O)c3c(C)onc3c4ccccc4Cl)C2)C1,930899
FC(F)(F)c1cc(CN2CCC3(CC2)CCN(CC3)C(=O)c4csnn4)cc(c1)C(F)(F)F,869456
O[C@@H]1C\C(=N\NC(=O)OCc2ccccc2)\[C@H]3CC[C@H]4[C@H]([C@H]3[C@@H]1O)C(=O)N(C5CCCCC5)C4=O,1015421
C[C@@H]1CC[C@@H]2N([C@@H]1c3ccc(Br)cc3)C(=O)[C@@H]4CC[C@@H](C)[C@@H](N4C2=O)c5ccc(Br)cc5,943374
Cc1oc(cc1)C2N(CC3CCCO3)C(=O)C(=C2C(=O)c4ccc(Cl)cc4)O,794944
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C,1797609
C\C=C/C1=C(CO)C(=O)[C@@H]2O[C@@H]2C1=O,1548099
CC(C)(C)c1ccc(OCC(=O)O)c(Cl)c1,911334
COc1ccc(cc1)C(N(C(=O)c2snc(c2N)c3ccc(F)cc3)c4ccccc4)C(=O)NC5CCCC5,753400
NNC(=O)c1ccc[n+](CCc2ccccc2)c1,822598
C[C@@H](N=C(N)N)C(=O)O,1120576
NC(=N)NCCNOS(=O)c1cccc2cnccc12,980056
Cc1n[nH]c(C)c1N=Nc2cc(Cl)ccc2Cl,723889
CO[C@H](\C=N/O[C@@H]1O[C@H](COC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C)[C@H](C)\C=C/CC(=O)OC,896721
Cc1cccc(NC(=O)CSc2nc(COc3ccccc3)nc4ccccc24)c1C,725210
CN1C(=O)N(C)c2cc(ccc12)S(=O)(=O)O,1088834
Cc1nn(C)cc1C(=O)NN=C(S)Nc2ccccc2,734530
Cc1ccccc1C(=O)N\N=C\c2ccncc2,1699896
CCCCN(c1ccccc1)c2ncnc3c2cnn3C,1120869
C=CCNC(=S)N\N=C\c1ccc(OCc2ccccc2)cc1,1309826
Cc1ccc(cc1)c2csc(N\N=C\c3occc3)n2,1697680
CCCC(O)(CCC)C(=O)NNc1ccccc1,910662
C1CCN(CC1)C2CCN(CC2)C3CCC(CC3)c4ccccc4,724594
Oc1c(cc(c2cccnc12)S(=O)(=O)O)N=Nc3cccc4ccccc34,762043
COc1ccc(CNc2ncncc2c3cccc(c3)C#N)c(OC)c1,460909
CC(C)Oc1cccc(c1)C(=O)NC(=S)N2CCN(CC2)c3ccc(cc3[N+](=O)[O-])C(F)(F)F,893900
Cl.CCN(CC)CCOc1ccc2c(c1)C(=NO)c3cc(OCCN(CC)CC)ccc23,589338
CC(C)NC1=C(C)N(C)N(C1=O)c2ccccc2,255776
COc1ccc2[nH]cc(CCNc3ncnc4ccc(cc34)c5ccc(cc5)C(=O)N(C)C)c2c1,779925
CCCCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,657509
CCOC(=O)CNS(=O)(=O)c1cc(ccc1C)C2=NN(C)C(=O)c3ccccc23,889819
Cc1cccc(\C=N\n2c(C)nnc2C)c1,1702784
COc1ccc(CCC(C)Nc2cccc(F)c2)cc1,737343
CCCc1n[nH]c2OC(=C(C#N)C(c3ccncc3)c12)N,775966
CC(=O)NC1=Cc2ccccc2OC1=O,102039
CC(C)(C)OC(=O)NCCc1oc(SCC(=O)Nc2cccc(Cl)c2)nn1,982835
CCOc1nc(nc(n1)n2cc(nn2)c3ccccc3)N4CCCCC4,770569
CCOC(=O)CSc1nnc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCCC3)s1,855003
CCOC(=O)c1cc(sc1NC(=O)c2ccc(OC)cc2)c3ccccc3,926623
CC1(C)Oc2ccc(NC(=O)c3occc3)cc2O1,838461
CN1CCCN(CC1)S(=O)(=O)c2ccc3OCCOc3c2,749464
Cl.N#Cc1cccc(c1)C(N2CCCCCC2)c3nnnn3C4CCCC4,905069
Clc1ccc(SCC(=O)Nc2ccc(cc2)N3CCN(CC3)C(=O)c4ccc(Cl)cc4)cc1,788401
C[C@H](Br)C(=O)N[C@H](CO)C(=O)O,1120781
COc1ccc2nc(NC(=O)C)sc2c1,910680
O=C1CCCCC(=O)c2ccccc2N1,1086638
Cc1ccc(Cn2nnc3c(O)nc(nc23)C4CCN(CC4)C(=O)Cc5cccs5)cc1,989293
CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2ncn(Cc3ccccc3)n2,853780
CC(=O)Nc1cccc(c1)C(=O)OC(C(=O)c2ccc(C)c(C)c2)c3ccccc3,814470
Nc1nccc(Nc2ccc(cc2)S(=O)(=O)N)n1,876
COc1ccccc1c2ccc3ncnc(NCCN4CCOCC4)c3c2,937005
COc1cc(ccc1OC(F)F)C2=NNC(=O)C=C2,135248
Cc1cccc(c1)n2nc(c(NCc3cccnc3)[n+]2[O-])[N+](=O)[O-],840136
COc1ccc(cc1)C(=O)NC(CO)c2nnc(SCc3ccc(Cl)c(Cl)c3)n2C,823789
CCCC[C@@H]1C[C@H]1C(NC(=O)c2ccccc2)c3ccccc3C(F)(F)F,913377
COc1ccc(NC(=O)CSC2=NC(=O)CC(=N2)C)cc1,756185
Cc1ccc(NC(CNS(=O)(=O)c2ccc(Cl)cc2)c3ccccc3)cc1,743903
O=C(N1CCC2(CCN(CC2)C(c3ccccc3)c4ccccc4)CC1)c5occc5,821480
COc1cc2N=C(SCc3ccc(Cl)cc3Cl)N(Cc4cccs4)C(=N)c2cc1OC,994349
Cc1nc2c(C#N)c(C)nn2c(O)c1Cc3ccccc3,962221
CC(OC(=O)Cn1c(nc2ccccc12)C(F)(F)F)C(=O)N,736257
CCCCC1(C)OC(=O)C(=Cc2ccc(cc2)N(C)C)C(=O)O1,841009
NS(=O)(=O)c1ccc(cc1)N=Nc2cccnc2O,822203
COc1cccc(\C=N/NC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)c1,1696624
CCN1C(=O)c2cc3CCCCc3nc2N=C1SCc4ccc(Cl)cc4Cl,969918
CC(C)CO[C@@H]([C@H](C)Br)c1ccc2OCOc2c1,738157
CNC(=O)C(=O)NCCc1ccc(Cl)cc1,929720
CCOc1ccccc1Nc2ccc(N)cc2S(=O)(=O)O,826719
N[C@@H](CC(=O)O)C(=O)O,9311
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5CCc7ccccn7,874787
Fc1cccc(NC(=O)NNC(=O)C2CC(=NO2)c3cccnc3)c1,1092013
CC(=O)[C@]1(CCOC1=O)N=Nc2ccc(cc2)S(=O)(=O)N,875920
Cc1cccc(CNc2nc(nc3ccccc23)c4c(C)onc4C)c1,781976
CN(C)Cc1ccccc1c2ccc3ncnc(NCc4cccs4)c3c2,747322
Clc1ccc(COC(=O)CNC(=O)CNC(=O)c2cccs2)c(Cl)c1,912881
O=C1N(CSc2nnnn2c3ccccc3)N=Nc4ccccc14,951724
CC(C)CC(=O)NC(=S)Nc1ccc(Br)c(C)c1,1029470
O=S(=O)(N1CCC2(CCN(Cc3nccs3)CC2)CC1)c4ccccc4,904045
Cc1ccc(N=Nc2c(O)c(cc3cc(ccc23)S(=O)(=O)O)S(=O)(=O)O)c(C)c1,780276
COc1ccc(Nc2ncc3N=C(C(=O)N(Cc4cccc(OC)c4)c3n2)c5cccs5)cc1,937709
C(Nc1ncncc1c2cccnc2)c3cccnc3,938918
COC(=O)c1sccc1c2oc(cc2)C(=O)Nc3cccc(Cl)c3,1025169
Cl.CN1CCCC/C/1=N\CCCn2cnc3N(C)C(=O)N(C)C(=O)c23,1699320
CCOC(=O)C1C(C(C)NC1=O)c2ccccc2,766792
CC(C)CO\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]3[C@H]2C(=O)N([C@@H](C)c4ccccc4)C3=O,1024292
CCCC(=O)NC(Nc1ccccc1F)C(Cl)(Cl)Cl,1001032
COc1cccc(CN2C(=O)C(=Nc3cnc(nc23)N4CCOCC4)c5cccs5)c1,741808
OC1=C2Nc3ccc(cc3N=C2O[C@@H]1c4ccc(cc4)[C@H]5OC6=Nc7cc(ccc7NC6=C5O)[N+](=O)[O-])[N+](=O)[O-],939845
CN(C)c1ccc(NC(=O)CN2C(=O)CN=C(c3ccccc3)c4ccccc24)cc1,783600
O=C1NC(=O)[C@](Cc2ccccc2)(N1)c3cccnc3,947706
Cc1ccc(cc1)C(=O)NCC(=O)NCC(=O)OCC(=O)c2ccc(cc2)[N+](=O)[O-],1007500
O[C@H](CNCCOc1ccc(OCC(=O)O)cc1)COc2ccccc2,858170
