ID	STANDARD_VALUE
755373	398.11
460433	15848.93
872045	11220.18
988697	2511.89
914023	10000.0
55384	5011.87
899245	*
823997	14125.38
1702990	*
1037216	*
753268	*
833497	316.23
1027971	7943.28
1355924	25118.86
991414	1995.26
779421	12589.25
1004544	7943.28
979218	2511.89
1120508	14125.38
1035076	15848.93
875963	25118.86
1121067	*
958385	*
889226	446.68
832506	7943.28
981725	*
87221	15848.93
1037078	5011.87
882377	39810.72
968134	17782.79
1120305	*
971160	22387.21
1121239	*
840091	10000.0
745962	25118.86
16581	*
809379	*
855865	*
1008934	2818.38
916061	14125.38
818981	*
821951	*
1120964	*
428726	*
742138	*
859428	15848.93
702804	1995.26
861143	*
826135	*
1120303	25118.86
1683826	*
966269	22387.21
756619	*
833939	28183.83
754576	3981.07
828927	3981.07
899874	6309.57
817564	1000.0
878286	3162.28
802223	*
811028	446.68
899935	630.96
829805	10000.0
1028969	1995.26
12958	*
975246	*
888215	*
874545	*
803267	1584.89
771908	*
1698839	14125.38
103366	2511.89
1686797	22387.21
1117350	22387.21
584536	28183.83
740347	12589.25
753196	2238.72
892464	*
1021318	12589.25
52931	2511.89
373613	*
917745	3162.28
944565	5011.87
35586	*
862579	*
951895	*
777556	*
1011408	5011.87
992686	*
1120837	*
897364	5011.87
874561	*
1027330	6309.57
1120871	*
860348	*
825677	3981.07
900187	*
755164	*
822372	*
800974	*
1688971	*
967645	*
11005	*
877525	*
977571	*
916075	*
751656	5011.87
924764	1995.26
254526	398.11
1121024	*
793937	3981.07
780004	1995.26
1032562	3162.28
1120828	*
1024127	3548.13
946440	39810.72
49931	*
758176	8912.51
830440	2511.89
1121164	22387.21
926687	15848.93
60319	15848.93
897033	19952.62
1699546	*
9413	*
86409	*
223347	*
993602	19952.62
793298	*
89526	*
944466	*
806180	3162.28
747048	3981.07
994753	14125.38
611756	14125.38
267928	25118.86
783736	*
742670	*
747433	*
886305	*
897817	*
454	*
875051	*
878981	*
1120948	*
827894	*
900781	*
959119	*
793848	*
858834	*
900643	*
1679881	15848.93
977902	1000.0
883220	*
1098072	*
1017601	*
1684258	22387.21
786325	*
1679941	*
70590	*
12170	*
729429	15848.93
942443	10000.0
995890	15848.93
994647	1258.93
991044	1995.26
845576	7079.46
944676	*
405786	*
752158	*
1113134	*
1120639	*
456266	*
1700769	*
918776	*
753276	*
901670	12589.25
731190	3162.28
923121	1995.26
461380	1995.26
810257	14125.38
914788	1000.0
821122	*
800016	*
1015268	*
865865	1000.0
935292	3981.07
929841	25118.86
939710	*
1031112	15848.93
15738	15848.93
859365	19952.62
425819	3162.28
761875	3981.07
139810	12589.25
2484	*
1026444	*
1696941	6309.57
1094444	*
860938	1584.89
752986	630.96
36842	12589.25
1106695	2238.72
740659	*
117994	*
783597	199.53
1025366	14125.38
822575	*
860545	10000.0
998909	*
1120912	12589.25
743516	1258.93
801278	*
416235	*
989732	*
868819	*
872112	*
170071	*
943531	15848.93
265957	*
977747	*
1120926	*
785290	12589.25
563122	*
957070	*
1120335	*
1100740	*
746260	3548.13
1029750	*
30006	*
697351	10000.0
978982	*
317909	*
329758	12589.25
791239	*
779019	5011.87
878414	*
834749	7943.28
1035599	10000.0
835012	*
978127	*
1121124	*
776663	5011.87
840797	*
744199	*
818162	12589.25
16415	*
944537	7079.46
863549	15848.93
775415	10000.0
752994	10000.0
800137	7943.28
90664	*
750383	15848.93
899927	7943.28
812667	3162.28
835627	2511.89
790274	25118.86
841864	2511.89
940735	2238.72
732133	4466.84
985931	2511.89
1019752	*
893544	*
794898	22387.21
1012874	*
799608	*
943056	22387.21
939105	12589.25
782710	*
873177	*
916357	39810.72
1121161	*
982410	10000.0
758101	*
832981	1258.93
31601	31622.78
21272	25118.86
1090729	*
991331	6309.57
110840	*
977283	*
125247	*
412071	*
747643	15848.93
935296	*
5105	*
976723	*
984235	31622.78
820291	1258.93
1685429	11220.18
1115738	*
876393	*
843972	22387.21
1700236	15848.93
916685	*
871400	*
744085	*
780495	*
1120746	*
1701531	15848.93
753757	*
739804	*
906852	*
764156	11220.18
16510	15848.93
2433	*
938164	*
803994	*
752259	*
1120729	*
1028311	*
755606	*
1097669	*
929892	22387.21
951463	3981.07
910438	5011.87
821897	7943.28
848480	12589.25
974254	25118.86
787435	*
953549	3162.28
934076	177.83
979443	*
882276	*
925720	562.34
744109	1584.89
694946	*
1024537	11220.18
8788	12589.25
934551	*
1590755	*
884819	*
821035	*
954251	*
940197	*
823020	7943.28
1120488	*
251292	*
813117	*
974949	*
1121128	*
20818	*
705866	12589.25
797838	*
944072	*
738746	7943.28
1120958	*
821218	*
1035196	*
761665	3981.07
1032250	*
888824	*
984687	*
1030156	*
2262	15848.93
812655	7943.28
853204	*
913825	*
185568	*
280969	*
95532	*
1120904	*
873621	*
1121055	*
744866	*
840673	*
1011331	*
950047	*
642327	*
874877	19952.62
957491	5011.87
865727	19952.62
47209	5011.87
1005204	*
831846	*
656160	*
819637	3981.07
778025	19952.62
888761	28.18
771544	25118.86
1081900	25118.86
584986	794.33
927019	28183.83
794585	4466.84
802237	10000.0
1003645	*
746986	*
858434	*
743846	*
980503	7943.28
805108	6309.57
1003339	*
1017525	501.19
875672	3162.28
725593	*
795036	*
858705	3162.28
832644	*
778317	*
789914	8912.51
702725	*
750572	25118.86
778339	31622.78
1121148	*
835863	*
69266	*
989411	*
28939	*
1036011	*
850789	*
50094	*
800427	*
902958	*
919685	*
797814	*
898418	*
876541	*
752344	*
1024178	*
954673	3981.07
1293166	15848.93
780973	5011.87
1087725	25118.86
969879	17782.79
875199	15848.93
932835	3981.07
993381	3981.07
864827	501.19
832788	25118.86
862670	*
909737	*
1548158	*
62259	*
830175	*
825208	3162.28
914428	15848.93
846154	31622.78
955900	1000.0
1020361	7943.28
1015558	25118.86
1034845	15848.93
418492	*
838783	*
4584	*
899582	5011.87
793747	10000.0
145768	31622.78
931709	*
848699	5011.87
838201	25118.86
952490	6309.57
830369	19952.62
919751	1258.93
785760	12589.25
785634	5011.87
891041	630.96
460980	501.19
1012487	7079.46
738975	15848.93
461055	630.96
956481	1995.26
209510	10000.0
814516	*
1120436	*
1003128	*
17411	*
852774	*
618403	*
921930	*
977131	*
979394	*
936201	19952.62
1697694	17782.79
754543	2511.89
820713	3162.28
758077	31622.78
944802	*
94790	*
756246	*
998117	*
781889	*
747738	2238.72
885380	7943.28
821744	501.19
814129	17782.79
775113	*
981202	*
859310	*
814019	*
853683	*
948250	*
822950	*
907147	*
894131	*
987955	*
795488	2511.89
977954	3162.28
1120373	22387.21
741242	25118.86
263787	*
907667	*
1083893	*
797787	3162.28
989849	15848.93
970727	7943.28
976413	6309.57
741394	*
755471	*
135339	*
928601	*
441268	*
66029	*
1120907	*
1153612	*
991771	*
454742	*
2095	*
830191	3162.28
727956	14125.38
878544	891.25
885395	3162.28
914457	22387.21
1120363	*
349690	*
950144	*
899569	10000.0
784623	12589.25
4181	31622.78
11015	*
1024445	15848.93
896663	*
792241	*
913473	25118.86
1681231	14125.38
809536	1584.89
859257	251.19
1014673	10000.0
955583	2511.89
1015656	6309.57
801464	12589.25
902996	3162.28
744546	12589.25
933094	15848.93
794020	3981.07
6772	*
1033208	12589.25
789388	12589.25
843607	1122.02
1702093	15848.93
1098934	3981.07
776280	10000.0
893682	10000.0
746021	794.33
195481	1584.89
1699333	8912.51
754938	7943.28
1015596	12589.25
785786	*
752987	*
82704	19952.62
1079285	*
1120845	*
923198	*
754944	*
1121094	*
824969	11220.18
737585	*
1014154	15848.93
948425	31622.78
880627	398.11
732023	3162.28
757657	794.33
1701039	25118.86
1014793	3162.28
748866	1122.02
989217	3162.28
879638	25118.86
878154	15848.93
887950	15848.93
1014876	5011.87
1697397	*
1010619	12589.25
199497	*
803044	7943.28
961493	*
875995	*
902990	*
981695	10000.0
830414	15848.93
1029902	*
726764	*
955585	*
47179	*
945628	15848.93
782992	251.19
1019212	25118.86
779040	3162.28
739120	31622.78
209224	*
982458	11220.18
771653	*
512916	*
837799	*
925024	891.25
978351	*
960089	*
924945	*
742216	*
794437	25118.86
835273	6309.57
428620	5011.87
940532	3162.28
1120737	3162.28
928669	*
1548551	*
758166	*
1031769	1258.93
992919	8912.51
87384	3981.07
901710	*
753053	*
1121230	*
1687106	3981.07
793913	*
1035528	*
729254	*
1011634	*
922757	10000.0
940924	1258.93
754352	15848.93
1017920	*
899980	*
1120812	*
780080	5011.87
852116	*
741219	*
757120	25118.86
576968	1995.26
935505	1584.89
795831	*
1120582	*
795307	3981.07
908828	12589.25
740598	*
965683	*
828829	7079.46
779667	*
314747	*
958231	*
1030179	*
790660	19952.62
880826	14125.38
780016	5011.87
1120497	*
778528	*
958622	*
1113288	*
795654	10000.0
705701	19952.62
869701	*
1120400	*
1120390	*
944071	*
738859	*
860325	3162.28
787578	*
1682166	5011.87
812925	3162.28
742200	3981.07
750043	14125.38
142294	3162.28
906972	19952.62
740629	31622.78
856003	199.53
939964	10000.0
430431	31622.78
750037	*
239080	*
754642	*
759293	*
1017906	1000.0
825010	10000.0
797878	7079.46
910988	*
1016240	*
857110	*
956869	3981.07
1026545	7079.46
927157	25118.86
1003771	5011.87
1016468	3981.07
844188	*
760069	*
761844	*
875271	*
1121147	*
1120593	*
1012839	*
1120605	*
989871	*
711	*
819228	199.53
958438	3162.28
735415	1258.93
846918	794.33
1006509	3162.28
738069	39810.72
928461	*
1020642	*
27185	*
859132	*
767634	1778.28
691935	15848.93
731599	7079.46
940116	31.62
867136	2238.72
928608	2238.72
833640	3162.28
1029698	28183.83
1702213	*
898359	5011.87
874279	2511.89
73007	*
157660	316.23
937874	1995.26
744090	12589.25
742428	2511.89
917984	*
1121179	*
757361	*
754367	3162.28
576915	2511.89
860351	*
854142	*
1120671	*
971414	10000.0
1120401	14125.38
833431	5011.87
780754	12589.25
742435	6309.57
1026696	1258.93
406569	22387.21
1120808	8912.51
1679408	*
968865	*
835882	*
1037507	*
781136	*
976781	*
822862	*
1679538	*
726915	1000.0
925808	7079.46
756964	1000.0
851768	10000.0
872552	1995.26
924681	*
420993	*
1015396	*
1036933	3162.28
888840	12589.25
420993	*
758473	*
978175	*
726510	*
1114941	31622.78
911685	*
910266	*
1009253	*
910897	6309.57
774454	3548.13
759539	*
374005	*
7736	*
910380	*
469732	*
1100922	*
867845	*
840886	*
725269	*
846864	3162.28
824427	*
984487	*
781793	*
873591	*
836441	17782.79
947198	12589.25
799312	*
818823	*
1120684	*
852223	3981.07
1321312	*
800871	*
1120518	*
37731	*
1080332	*
858857	15848.93
1021093	25118.86
779549	1258.93
1017615	2511.89
939758	12589.25
919855	39810.72
769824	17782.79
1543712	11220.18
863723	1258.93
975797	3981.07
1120532	*
1120611	*
742295	*
79089	*
941114	*
385066	*
1120700	*
11285	*
1101368	*
767741	11220.18
261920	*
839366	*
892172	*
1697275	*
854833	*
939198	*
939575	15848.93
741962	*
753811	*
777288	39810.72
1120951	*
741805	*
791383	*
857037	*
1031938	*
46429	*
1023547	*
868290	15848.93
854463	*
58349	*
1104076	*
1304636	*
859185	19952.62
958457	25118.86
954442	19952.62
999915	25118.86
953737	22387.21
791842	19952.62
756241	251.19
810982	*
885544	*
828900	*
942504	199.53
838733	28183.83
918235	25118.86
840897	*
1000594	*
858253	3162.28
1016426	*
204090	*
788966	5011.87
886367	14125.38
925936	1412.54
946018	25118.86
801792	12589.25
936719	*
990985	2511.89
778498	*
789585	1412.54
1120820	*
845218	2238.72
946281	*
913908	12589.25
962647	*
828621	*
820640	*
837742	7943.28
443590	*
761978	*
871629	31622.78
946012	*
921222	*
59721	31622.78
28939	*
906690	25118.86
929075	177.83
824719	12589.25
755038	*
1120779	*
1087590	*
840357	15848.93
966146	*
787182	*
65540	*
904769	3981.07
990326	5011.87
825383	*
874041	*
1004342	*
763886	7943.28
779847	*
930905	22387.21
986496	5011.87
14711	*
957556	*
834933	2511.89
897496	*
791764	*
946636	*
788357	12589.25
1022346	*
797937	*
955547	*
883742	15848.93
781853	*
757963	*
1697930	25118.86
1688979	22387.21
1015744	1584.89
1020685	*
20118	*
885956	*
787260	10000.0
798219	3162.28
834692	*
1001477	*
986799	*
908221	1584.89
800018	25118.86
765526	17782.79
1120246	*
877504	*
834982	*
943862	3981.07
1021067	*
889115	*
1120878	*
939410	3981.07
784102	*
801611	630.96
757448	*
910887	*
978512	*
943109	3981.07
98664	*
954136	*
817964	*
1292025	7079.46
778203	3981.07
737984	10000.0
911280	*
987450	*
853496	7079.46
1014523	25118.86
746390	*
1703084	3162.28
944742	*
815476	12589.25
819400	*
1083960	7943.28
90866	*
1115508	*
871642	*
820268	5011.87
845407	39810.72
818640	12589.25
822898	*
973080	*
749984	*
1120943	*
1120274	4466.84
674712	*
850602	*
405836	*
859538	5011.87
1120472	*
772493	*
954779	*
1112331	*
859718	*
1002065	17782.79
895532	14125.38
757707	*
3666	15848.93
871132	17782.79
865855	*
990093	*
886183	39810.72
899634	*
791283	*
792826	1995.26
982453	*
1120462	*
754602	7943.28
964942	*
935234	17782.79
963109	*
795362	*
861842	*
739494	3981.07
910786	3981.07
803915	11220.18
1120750	*
1120391	*
832143	10000.0
978605	1584.89
782691	2511.89
830738	*
1120628	*
782911	*
1285755	14125.38
261056	12589.25
798218	630.96
997065	*
1120457	*
755250	*
886886	5011.87
60597	*
739176	1258.93
825706	*
1001738	*
911416	*
942430	39810.72
802615	5011.87
1120479	*
937179	*
1121160	*
952538	*
1685712	*
993305	*
1027576	25118.86
898873	6309.57
976564	*
824774	*
1034910	4466.84
748738	25118.86
888954	125.89
4557	*
840078	*
973394	3162.28
864848	*
891313	14125.38
258709	*
12958	*
1120844	22387.21
950410	19952.62
1548033	*
1016885	12589.25
745419	10000.0
1121233	25118.86
838199	*
751636	*
517533	*
786148	*
81559	*
779315	*
810478	5011.87
887251	3162.28
913866	*
980191	*
789421	3981.07
991300	*
1634467	*
1029550	*
1001089	1412.54
779059	*
898416	*
976954	398.11
934612	15848.93
727334	7079.46
964229	*
848830	*
254097	*
794906	*
27072	*
776409	3981.07
896561	*
743277	35481.34
957098	6309.57
1120930	10000.0
758766	25118.86
246693	*
802692	*
801521	*
930942	4466.84
930087	*
792070	3548.13
979122	19952.62
830290	15848.93
964172	*
270845	*
865671	*
1023087	25118.86
723740	39810.72
957023	7943.28
1697228	5011.87
830330	1000.0
725893	2238.72
1015117	*
1034013	15848.93
1701211	1000.0
781213	*
798892	*
822219	3162.28
26997	*
1020125	12589.25
753003	14125.38
772258	*
5575	*
831572	*
1120739	*
758177	22387.21
874705	*
1120522	14125.38
852403	8912.51
754180	25118.86
1682060	14125.38
1002691	7943.28
907735	6309.57
856286	6309.57
860647	*
993443	*
1120733	*
835098	*
938688	*
1033692	*
980102	*
766991	5011.87
833661	5011.87
745819	*
872238	*
954407	5623.41
861551	1584.89
485540	*
996483	4466.84
1005482	12589.25
958475	5011.87
793096	794.33
1019137	14125.38
789396	3162.28
905847	17782.79
896718	39810.72
875863	14125.38
997391	39810.72
982893	3162.28
729730	*
937954	*
888978	*
947497	*
978477	*
314314	*
792026	*
1009671	*
782674	*
3097	*
1115493	*
875708	*
978866	3162.28
1121165	*
947575	*
977236	12589.25
758396	39810.72
748551	1995.26
898063	*
216846	10000.0
859908	25118.86
757521	15848.93
956350	*
834732	*
13454	*
1120589	*
751127	*
803234	12589.25
782181	10000.0
770291	*
1301489	*
805045	*
939751	*
802731	*
861097	*
850371	*
804519	15848.93
848325	10000.0
80847	15848.93
1120390	*
878835	*
984590	7079.46
1003992	12589.25
755917	25118.86
1703022	12589.25
1096126	19952.62
766896	7943.28
731250	19952.62
779251	10000.0
859180	15848.93
486789	10000.0
852951	25118.86
461052	501.19
876626	14125.38
937553	3981.07
829797	3981.07
840513	15848.93
1020105	7079.46
902920	3981.07
838557	3981.07
877475	6309.57
792456	2511.89
752224	5011.87
1011956	11220.18
1120386	14125.38
862499	3981.07
931351	12589.25
978673	*
908754	*
791492	*
790245	5011.87
917719	10000.0
968939	501.19
801752	1258.93
837957	1258.93
985093	15848.93
818612	*
778287	*
749256	*
939582	3162.28
999015	*
1027206	*
914882	7943.28
886872	*
995388	*
907322	*
892208	14125.38
1011402	12589.25
27341	*
898774	10000.0
947866	1584.89
132933	*
762231	*
858150	25118.86
776154	10000.0
144098	*
791519	*
46715	*
1701588	*
820242	5011.87
734910	19952.62
919464	7079.46
895645	22387.21
1036965	3548.13
743257	*
1120665	*
40064	*
951721	14125.38
785609	3162.28
276139	*
1120310	*
909378	562.34
1120696	*
766584	12589.25
991257	39810.72
850483	*
1120474	*
1120742	*
994653	*
675168	*
796541	*
315123	*
47340	12589.25
837060	*
706121	*
754478	*
912350	1000.0
1005341	10000.0
939952	12589.25
904076	501.19
94571	7943.28
956742	14125.38
941099	*
1121223	*
995028	*
27609	*
895585	14125.38
852858	*
776692	12589.25
914530	22387.21
929400	*
32823	*
1004376	*
1120283	*
837285	*
859328	*
997841	*
960427	*
33727	*
2214	25118.86
821093	*
837921	*
1703736	*
992253	*
802975	*
755294	1995.26
867587	*
787215	5011.87
1703810	*
1120891	*
820392	*
790519	7079.46
1024408	14125.38
906731	12589.25
903015	7079.46
756945	*
759892	*
744873	*
863402	19952.62
911445	*
380856	25118.86
755638	*
763594	*
768569	7943.28
1002475	*
861532	6309.57
790081	39810.72
1120728	*
784732	*
892575	*
1031693	*
380856	*
786763	*
783068	*
38397	*
757338	6309.57
849088	*
151408	*
857435	3162.28
874748	22387.21
834251	1000.0
960925	*
858758	*
328296	*
170071	*
887493	794.33
922850	*
1121126	*
865392	*
742684	*
419656	*
758758	*
860079	7943.28
742169	3162.28
948513	*
175858	*
767504	*
1008795	11220.18
1120452	*
843136	25118.86
1102750	2238.72
823899	*
794020	3981.07
429662	79.43
838322	4466.84
807039	*
802639	1258.93
812349	*
908432	*
992689	*
911657	*
911305	3162.28
1020823	*
1028403	2238.72
12872	19952.62
1017249	*
1084101	*
686043	*
919985	1258.93
790650	5011.87
1121255	8912.51
971672	15848.93
1027151	*
991400	*
919145	*
1004674	3162.28
184427	15848.93
825822	1584.89
900606	12589.25
866324	501.19
52087	5011.87
818933	3981.07
1318661	17782.79
955350	5011.87
975455	3162.28
1018746	*
1681095	14125.38
817033	11220.18
34005	630.96
833750	31622.78
834380	14125.38
811565	15848.93
978453	15848.93
1036466	7943.28
758936	8912.51
869569	2818.38
905423	2511.89
890435	6309.57
173031	5011.87
837021	125.89
753292	*
975104	*
1095754	*
1120339	*
1680848	1000.0
1024903	12589.25
461445	2511.89
1543632	14125.38
942602	39810.72
843512	7943.28
1683194	*
861731	*
728623	*
93843	*
1120468	*
432317	*
1120214	*
1120216	*
902498	*
1024034	*
1685950	*
991473	*
1121186	*
1121021	35481.34
764777	15848.93
1031261	*
986916	15848.93
674806	*
935623	*
824879	31622.78
1698808	*
737994	*
904438	*
1017201	*
880238	8912.51
871011	*
786184	8912.51
1082842	17782.79
1082478	*
1098135	28183.83
727982	*
834688	*
939258	*
761575	*
948804	*
976216	*
984531	*
865534	12589.25
899570	10000.0
937208	6309.57
856905	1000.0
822178	*
817881	1258.93
1082380	*
46456	*
967890	*
1678746	15848.93
976426	3981.07
859288	25.12
869724	4466.84
936606	7943.28
48298	19952.62
843889	25118.86
674592	10000.0
832359	15848.93
968641	12589.25
802967	*
866871	6309.57
865278	*
1024857	15848.93
1120345	*
837114	*
1027461	15848.93
754665	19952.62
837851	3981.07
741769	15848.93
1114411	*
1032141	*
925095	*
1093348	2238.72
249414	3981.07
956401	19952.62
1022376	12589.25
756347	1000.0
755032	2511.89
908780	15848.93
775428	7079.46
778272	12589.25
732505	12589.25
782409	31622.78
738728	3981.07
735853	5011.87
798680	707.95
859450	3981.07
905245	1584.89
804188	25118.86
819187	15848.93
887501	12589.25
1121014	*
894270	3548.13
951699	*
928365	*
796592	11220.18
903354	15848.93
978794	*
122567	3981.07
996057	15848.93
850247	28183.83
833666	1412.54
936154	10000.0
812746	*
1698140	8912.51
276074	15848.93
936585	2511.89
831044	15848.93
1029193	*
1011600	1000.0
861760	*
884240	*
974935	3981.07
1120667	15848.93
862655	*
1120814	*
772880	19952.62
747157	*
193343	*
65500	19952.62
983288	*
1000221	*
1008508	*
1086991	*
897874	1000.0
1689136	*
259724	*
946557	39.81
858717	10000.0
936094	*
730682	891.25
1120865	*
840088	*
49634	25118.86
839893	*
727212	28183.83
861880	1000.0
68251	*
824521	7943.28
835692	*
782606	*
838603	1122.02
749619	2511.89
740446	6309.57
209968	7943.28
4730	*
751088	15848.93
821906	*
864501	*
853181	*
1113406	7943.28
789311	3162.28
975633	31622.78
1120651	*
861026	*
1702456	*
990354	*
461752	*
1027004	*
11968	*
